source_id,case_label,span_name,span_kind,fit_status,fit_reason,net_section_role,section_length_m,hydraulic_diameter_m,rho_bulk_kg_m3,bulk_velocity_m_s,mdot_mean_abs_kg_s,dynamic_head_local_pa,pressure_loss_hydro_pa,apparent_darcy_f_local,apparent_darcy_f_loop_ref,direct_prgh_darcy,shear_darcy_core,direct_to_shear_darcy_ratio,pressure_loss_to_driving_head_ratio,max_branch_temp_delta_k,ambient_proxy_fraction_of_heater,enthalpy_residual_fraction_of_wall_heat,boundary_delta99_u_over_dh,boundary_delta99_t_over_dh,boundary_delta99_t_over_delta99_u,branch_fit_status
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upper_leg,main_loop_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.8940937962820349,0.022197541157231646,1969.0743143129132,0.014891250651361038,0.011264751539999994,0.2183204707009331,196.77680391449303,44.75393495784331,43.66397324635689,6.434161116053049,1.5801406027304474,4.0718915170807986,0.008508569590672256,8.236609990348938,0.7222685531079646,1.9900018563761404,0.35114401365067127,0.04948233461068411,0.11618671838901182,screening_only
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,left_lower_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.30879640909090905,0.02195991413590978,1973.7974647029992,0.01497733922133971,0.010932096583333335,0.22138180475031516,-164.13676265545155,-105.4513955848906,-110.76382972262779,1.5114846125250294,1.8387960443469158,0.8219968806066594,-0.007098058426075637,8.447325193806535,0.7223672728050966,0.49690830092027166,0.20840059743894215,1.3167836733672508e-08,1.2309635101234522e-07,candidate
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,left_upper_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.3599437894736842,0.021982731251817298,1968.767232226151,0.014943062406198922,0.010932096583333332,0.219808051854077,-148.2790421140253,-82.39732946682051,-85.93309254665004,2.477762260041691,1.7136070972460282,1.445933705587326,-0.006412294767243751,8.447325193806535,0.7223672728050966,0.7503263733398929,0.36746937271049757,8.868940965345827e-09,2.029325084764133e-08,candidate
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,lower_leg,main_loop_leg,screening_only,support_fraction_below_floor,dissipative,0.9004136306150922,0.022041740782055636,1972.287072601596,0.014611906309921817,0.0109320966425,0.2105493428464601,19.531182735905986,4.5415957894931935,4.536971768335134,0.551818620639023,1.6580173485260152,0.33281836352894145,0.0008446217285327701,8.447325193806535,0.7223672728050966,1.6971497456307978,11.507307490208653,1.355696982148345,0.19304437078198244,do_not_fit
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,right_leg,main_loop_leg,screening_only,support_fraction_below_floor,dissipative,0.9144000000000002,0.022082226572606178,1976.1229977425487,0.014542083867880296,0.010932096537499998,0.2089475420836227,116.58511698302482,26.948989546243936,26.716739793891612,2.3499921377364816,1.4255770084840225,1.6484498022562069,0.005041697902215133,8.447325193806535,0.7223672728050966,7.761912183589256,18.367218004114147,17.709508355440178,0.8803990790588423,do_not_fit
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,test_section_span,test_section_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.2512780000000001,0.020787565883064133,1969.9550486594494,0.01672158544341715,0.010932096554999998,0.2754109639913027,112.2768933298455,67.45099019448642,88.14004398891262,0.5516320701865837,1.4714391912829548,0.3748928759370702,0.004855389711971001,8.447325193806535,0.7223672728050966,4.843955953338741,0.15016547844514605,1.1024805135415086e-08,7.001609796550685e-08,candidate
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,upper_leg,main_loop_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.8940937962820349,0.022197541157231646,1968.7737231287497,0.014453709401842055,0.010932096570000004,0.2056479791646721,196.86871060325348,47.53396419775312,46.38015427695078,6.98116595202647,1.7081516542495634,4.0869708112032255,0.0085135443609388,8.447325193806535,0.7223672728050966,1.989796667769293,0.3504524716991869,0.049611700030191226,0.11630333770251718,screening_only
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_lower_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.30879640909090905,0.02195991413590978,1959.846722295475,0.018161751071852354,0.013162731812500002,0.3232269392893127,-162.8831320898082,-71.6732267827607,-75.28136617899608,1.3792290980958453,1.4125367500268375,0.9764199749632287,-0.007090798392569069,7.601862655689558,0.7033713337579716,0.37659561068945674,0.12695010187436528,1.3167836733672508e-08,1.710156474208982e-07,candidate
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_upper_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.3599437894736842,0.021982731251817298,1955.5748177410755,0.01811348931577631,0.013162731812499997,0.32081057806192803,-149.48095288548166,-56.91334909214835,-59.33156547048158,2.0058350810498062,1.114791104969841,1.799292326703729,-0.006507360749028644,7.601862655689558,0.7033713337579716,0.5976099064903972,0.3400278090143795,8.868940965345827e-09,2.0484020901160027e-08,candidate
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,main_loop_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.9004136306150922,0.022041740782055636,1957.9906922545747,0.017721751878929572,0.013162662015000007,0.3074637582722791,18.84231268610506,3.0003655899418527,2.9977196881877872,0.5082067518589884,1.0173527981245534,0.49953836348201525,0.000820263208306009,7.601862655689558,0.7033713337579716,1.6293254546175493,11.700108347549993,1.5512740784358106,0.21619744354826093,screening_only
