time,ambient_proxy_w,ambient_noncooling_proxy_w,cooling_branch_total_removal_w,cooling_branch_excess_w,net_total_q_w,section_downcomer_net_q_w,section_heater_net_q_w,section_upcomer_net_q_w,section_test_section_net_q_w,section_cooling_branch_net_q_w,section_upper_transport_net_q_w,section_lower_transport_net_q_w,section_junctions_net_q_w,section_other_net_q_w
5513.0,187.93215014583,107.92141014583001,136.35074,80.01074,0.3857164941700555,-22.178752063,244.65786664,-19.22476644693,-7.390261028,-136.35074,-11.843960667800001,-6.3694339308,-40.914236009300005,0.0
5514.0,187.93111823301,107.92037823301001,136.35074,80.01074,0.3867362969899606,-22.178769973,244.65785453,-19.224780565110002,-7.390293756,-136.35074,-11.843968391799999,-6.3694358515000005,-40.91312969560001,0.0
5515.0,187.92758514888,107.91684514888001,136.35074,80.01074,0.3902660911200222,-22.178773958,244.65785124,-19.22479555598,-7.390325409,-136.35074,-11.843976936699999,-6.3694039382,-40.909569350999995,0.0
5516.0,187.92111547892003,107.91037547892003,136.35074,80.01074,0.3967370310800149,-22.178778179,244.65785251,-19.22481060692,-7.390356946,-136.35074,-11.8439860605,-6.369396577300001,-40.9030471092,0.0
5517.0,187.9155826045,107.90484260449999,136.35074,80.01074,0.40227103550000276,-22.178792095,244.65785363999998,-19.2248251296,-7.390389234,-136.35074,-11.8439956345,-6.3694014195,-40.8974390919,0.0
5518.0,187.9175581047,107.90681810470001,136.35074,80.01074,0.40030612529996734,-22.17881855,244.65786423,-19.2248392133,-7.39042274,-136.35074,-11.8440059574,-6.3693830303,-40.8993486137,0.0
5519.0,187.92819047607995,107.91745047607995,136.35074,80.01074,0.3897053439200233,-22.178854602,244.65789582000002,-19.22485319178,-7.390457273,-136.35074,-11.8440178905,-6.369349838500001,-40.90991768029999,0.0
5520.0,187.94059122336,107.92985122336,136.35074,80.01074,0.3773430066400536,-22.178900516,244.65793423,-19.22486726646,-7.390492244,-136.35074,-11.8440310546,-6.369333429599999,-40.922226712699995,0.0
5521.0,187.94808759911,107.93734759911,136.35074,80.01074,0.3698550908899616,-22.178971554,244.65794268999997,-19.224881218009997,-7.390527471,-136.35074,-11.8440396855,-6.3693459611000005,-40.929581709500006,0.0
5522.0,187.95252134930996,107.94178134930998,136.35074,80.01074,0.3653800806900227,-22.179068714,244.65790143000004,-19.22489463251,-7.39056301,-136.35074,-11.844041461600002,-6.3693750076999995,-40.93383852349999,0.0
5523.0,187.95521262816,107.94447262816001,136.35074,80.01074,0.36261713184004396,-22.179099035,244.65782976,-19.224907490659998,-7.390598903,-136.35074,-11.844043209299999,-6.3694059013,-40.936418088900005,0.0
5524.0,187.95452431268,107.94378431268001,136.35074,80.01074,0.36323854732003547,-22.178994742,244.65776286,-19.22492016128,-7.390634875,-136.35074,-11.8440503257,-6.369431305700001,-40.93575290300001,0.0
5525.0,187.95006426335,107.93932426334999,136.35074,80.01074,0.3676549666499991,-22.178869534,244.65771923,-19.22493294025,-7.390670586,-136.35074,-11.8440613883,-6.3694485606999995,-40.931341254100005,0.0
5526.0,187.94370881272,107.93296881271998,136.35074,80.01074,0.3739867872800442,-22.178836432,244.6576956,-19.22494603272,-7.390705934,-136.35074,-11.8440727825,-6.3694580572,-40.924949574299994,0.0
5527.0,187.93797260257,107.92723260257,136.35074,80.01074,0.3797082474300568,-22.178887547,244.65768085,-19.22495943197,-7.390740905,-136.35074,-11.8440825783,-6.3694623974,-40.919099742899995,0.0
5528.0,187.9346112474,107.9238712474,136.35074,80.01074,0.3830554626000069,-22.178961407,244.65766671,-19.224972797600003,-7.390775702,-136.35074,-11.844090755100002,-6.3694735014,-40.9155970843,0.0
5529.0,187.93351010575,107.92277010575,136.35074,80.01074,0.3841408142500242,-22.179012452000002,244.65765091999998,-19.22498608775,-7.390809829,-136.35074,-11.844098110000001,-6.3695023086,-40.9143613184,0.0
5530.0,187.93264958349,107.92190958349,136.35074,80.01074,0.384988296510012,-22.179033558,244.65763787999998,-19.22499999959,-7.390842586,-136.35074,-11.844105689300001,-6.369511173799999,-40.91341657680001,0.0
5531.0,187.92957491305,107.91883491305,136.35074,80.01074,0.3880585169499966,-22.179038471,244.65763342999998,-19.22501483795,-7.390874169,-136.35074,-11.8441140748,-6.369480150499999,-40.910313209799995,0.0
5532.0,187.92339439736003,107.91265439736001,136.35074,80.01074,0.394240202640046,-22.179041869,244.6576346,-19.225029864659998,-7.390905492,-136.35074,-11.844123088099998,-6.36946803,-40.9040860536,0.0
5533.0,187.91732512536,107.90658512536001,136.35074,80.01074,0.4003104446399366,-22.179053986,244.65763557000002,-19.22504440246,-7.390937466,-136.35074,-11.844132540999999,-6.3694739239,-40.897942806,0.0
5534.0,187.91798231018998,107.90724231019,136.35074,80.01074,0.399661609810094,-22.179078677,244.65764392,-19.225058459689997,-7.390970622,-136.35074,-11.8441426728,-6.3694593704,-40.89853250829999,0.0
5535.0,187.92760707002003,107.91686707002002,136.35074,80.01074,0.390065609979966,-22.179113499,244.65767268,-19.22507236492,-7.391004882,-136.35074,-11.844154262,-6.369426333,-40.9080957291,0.0
5536.0,187.94037603811,107.92963603810999,136.35074,80.01074,0.37733625189002495,-22.179157397,244.65771228999998,-19.22508636031,-7.39103965,-136.35074,-11.844167445,-6.3694060823,-40.920779103499996,0.0
5537.0,187.94857007152999,107.93783007152999,136.35074,80.01074,0.3691570484699911,-22.179223516,244.65772712,-19.22510028743,-7.391074671,-136.35074,-11.8441770493,-6.369414920300001,-40.9288396275,0.0
5538.0,187.95326581496002,107.94252581496002,136.35074,80.01074,0.3644268350400228,-22.179320033,244.65769265,-19.225113724960003,-7.391109998,-136.35074,-11.8441794647,-6.369442665999999,-40.93335992830001,0.0
5539.0,187.95627832574002,107.94553832574002,136.35074,80.01074,0.36134482426004766,-22.179367554000002,244.65762315,-19.22512657354,-7.391145683,-136.35074,-11.8441806825,-6.3694738552,-40.9362439775,0.0
5540.0,187.95615317265003,107.94541317265003,136.35074,80.01074,0.36140074735001804,-22.179278733,244.65755392,-19.225139182250004,-7.391181508,-136.35074,-11.8441869487,-6.3695002519,-40.936126548800004,0.0
5541.0,187.95214772190997,107.94140772190998,136.35074,80.01074,0.36535915809002883,-22.179146851,244.65750688,-19.22515186511,-7.391217099,-136.35074,-11.844197638999999,-6.369518641399999,-40.932175626399996,0.0
5542.0,187.94591037181,107.93517037181,136.35074,80.01074,0.37157076819000867,-22.179098624999998,244.65748114000002,-19.225164839109997,-7.391252338,-136.35074,-11.844209110599998,-6.3695291294,-40.9259163297,0.0
5543.0,187.93995398849,107.92921398849002,136.35074,80.01074,0.37751183151001033,-22.179141193,244.65746582,-19.225178146090002,-7.391287181,-136.35074,-11.8442191167,-6.3695337435,-40.9198546082,0.0
5544.0,187.93620821237,107.92546821236998,136.35074,80.01074,0.3812437276300189,-22.179215354,244.65745194,-19.22519147197,-7.391321842,-136.35074,-11.8442274388,-6.3695427495,-40.91596935609999,0.0
5545.0,187.93488130416,107.92414130415999,136.35074,80.01074,0.38255502584002077,-22.179270805,244.65743633,-19.22520467376,-7.391355947,-136.35074,-11.8442347976,-6.3695698299,-40.9145052509,0.0
5546.0,187.934143186,107.923403186,136.35074,80.01074,0.3832793340000151,-22.179295421,244.65742252,-19.2252183851,-7.391388739,-136.35074,-11.8442422418,-6.3695850212,-40.913673377900004,0.0
5547.0,187.93149984469,107.92075984468998,136.35074,80.01074,0.3859169953099846,-22.179301562,244.65741684,-19.22523305409,-7.391420272,-136.35074,-11.8442504639,-6.3695564798,-40.9109980129,0.0
5548.0,187.92567369954003,107.91493369954003,136.35074,80.01074,0.3917441004599951,-22.179304346000002,244.65741780000002,-19.225248043839997,-7.3914514,-136.35074,-11.8442593615,-6.3695394676,-40.9051310806,0.0
5549.0,187.91922440027002,107.90848440027001,136.35074,80.01074,0.39819436972997835,-22.179314741,244.65741877,-19.22526259767,-7.391483074,-136.35074,-11.8442686991,-6.369545506800001,-40.8986097817,0.0
5550.0,187.91860313521,107.90786313521,136.35074,80.01074,0.3988220547900232,-22.179337608,244.65742519,-19.225276635209998,-7.391515881,-136.35074,-11.844278657100002,-6.3695348667000005,-40.89791948720001,0.0
5551.0,187.92709803355,107.91635803355,136.35074,80.01074,0.39035292644999053,-22.17937115,244.65745096,-19.225290474349997,-7.391549859,-136.35074,-11.844289918800001,-6.3695027018,-40.906353929599995,0.0
5552.0,187.94005234195004,107.92931234195002,136.35074,80.01074,0.37743863804998146,-22.179413309,244.65749097999998,-19.22530438655,-7.391584424,-136.35074,-11.8443030063,-6.3694789558,-40.919228260299995,0.0
5553.0,187.94898641076003,107.93824641076003,136.35074,80.01074,0.36852524923991936,-22.179474863,244.65751165999998,-19.22531827926,-7.391619245,-136.35074,-11.8443134937,-6.369483859400001,-40.928036670400004,0.0
5554.0,187.95398436402002,107.94324436402,136.35074,80.01074,0.36349994598001434,-22.179569048,244.65748431,-19.22533173892,-7.391654366,-136.35074,-11.844316692200001,-6.3695099884,-40.932862530499996,0.0
5555.0,187.95727556658997,107.94653556658997,136.35074,80.01074,0.36014220341001835,-22.179631506,244.65741777,-19.225344586989998,-7.391689843,-136.35074,-11.844317521199999,-6.369541334899999,-40.9360107745,0.0
5556.0,187.95770416221004,107.94696416221004,136.35074,80.01074,0.35964251778999845,-22.179560447,244.65734668,-19.22535713861,-7.391725518,-136.35074,-11.844322916,-6.369568673,-40.9364294696,0.0
5557.0,187.95418668507997,107.94344668507998,136.35074,80.01074,0.3631095149200032,-22.17942477,244.65729620000002,-19.22536973338,-7.391760993,-136.35074,-11.844333151,-6.3695882173000005,-40.93296982039999,0.0
5558.0,187.94811163327,107.93737163326999,136.35074,80.01074,0.3691564767299349,-22.179361478,244.65726811,-19.22538259117,-7.391796129,-136.35074,-11.844344653599999,-6.3695997344999995,-40.926887046999994,0.0
5559.0,187.94196039078003,107.93122039078001,136.35074,80.01074,0.37529165922006236,-22.179394171,244.65725205,-19.22539579888,-7.391830857,-136.35074,-11.8443548686,-6.3696048333999995,-40.9206398619,0.0
5560.0,187.93783586173004,107.92709586173002,136.35074,80.01074,0.3794024982700037,-22.179467536,244.65723835999998,-19.22540908093,-7.391865381,-136.35074,-11.844363350599998,-6.369612126,-40.9163783872,0.0
5561.0,187.93623897069,107.92549897069001,136.35074,80.01074,0.38098402931000397,-22.179527165,244.657223,-19.22542221109,-7.391899454,-136.35074,-11.844370736799998,-6.3696368727,-40.9146425311,0.0
5562.0,187.93556942067,107.92482942066998,136.35074,80.01074,0.38163914933000953,-22.179555573,244.65720857000002,-19.225435736770002,-7.391932289,-136.35074,-11.844378062700002,-6.3696574636,-40.9138702956,0.0
5563.0,187.93333183494,107.92259183494,136.35074,80.01074,0.38386980505996515,-22.179563246,244.65720163999998,-19.22545022054,-7.391963796,-136.35074,-11.8443861175,-6.3696329105,-40.9115955444,0.0
5564.0,187.9279160195,107.91717601950002,136.35074,80.01074,0.3892861504999825,-22.179565632,244.65720217,-19.225465156600002,-7.391994756,-136.35074,-11.8443948963,-6.369611176699999,-40.9061444019,0.0
5565.0,187.92122999918,107.91048999918,136.35074,80.01074,0.39597328082001493,-22.179574398,244.65720328,-19.22547972448,-7.392026148,-136.35074,-11.844404123900002,-6.3696163923,-40.8993892125,0.0
5566.0,187.91939624922003,107.90865624922002,136.35074,80.01074,0.3978118507800694,-22.179595397,244.6572081,-19.225493754120002,-7.392058617,-136.35074,-11.8444139224,-6.369609582100001,-40.897484976600005,0.0
5567.0,187.92668184514002,107.91594184514003,136.35074,80.01074,0.390548934859984,-22.179627591,244.65723078,-19.22550753324,-7.392092305,-136.35074,-11.8444248849,-6.3695789735,-40.9047105575,0.0
5568.0,187.93960579178,107.92886579178,136.35074,80.01074,0.37766467822003413,-22.179668220000003,244.65727047000001,-19.22552136138,-7.392126666,-136.35074,-11.8444377803,-6.3695521614,-40.917559602699995,0.0
5569.0,187.9493112222,107.93857122220001,136.35074,80.01074,0.36798512780001325,-22.179725648999998,244.65729635,-19.2255352117,-7.392161297,-136.35074,-11.8444490316,-6.3695529326,-40.9271471003,0.0
5570.0,187.95467101051,107.94393101051,136.35074,80.01074,0.36260530948995306,-22.179816232,244.65727632,-19.225548687609997,-7.392196219,-136.35074,-11.8444531338,-6.369577087900001,-40.9323396502,0.0
5571.0,187.95821207033,107.94747207033001,136.35074,80.01074,0.35900143966998765,-22.179891022,244.65721351000002,-19.22556154323,-7.392231492,-136.35074,-11.8444537299,-6.3696084025,-40.935725880700005,0.0
5572.0,187.95916082052003,107.94842082052001,136.35074,80.01074,0.35798024947998286,-22.179839411,244.65714106999997,-19.22557404362,-7.392267011,-136.35074,-11.8444582503,-6.3696365931,-40.936645511500004,0.0
5573.0,187.95616574235999,107.94542574235999,136.35074,80.01074,0.3609213976399932,-22.179703009,244.65708714000002,-19.225586552259998,-7.392302371,-136.35074,-11.8444679517,-6.3696572758,-40.933708582600005,0.0
5574.0,187.95030732128998,107.93956732129,136.35074,80.01074,0.3667491587100402,-22.179624983,244.65705648000002,-19.22559929509,-7.392337403,-136.35074,-11.844479436199999,-6.3696698288,-40.927856375199994,0.0
5575.0,187.94401633106997,107.93327633106999,136.35074,80.01074,0.3730231389299812,-22.179646541,244.65703946999997,-19.22561239757,-7.392372023,-136.35074,-11.844489857000001,-6.369675556100001,-40.9214799564,0.0
5576.0,187.93952283918,107.92878283918,136.35074,80.01074,0.3775030508199899,-22.179717966,244.65702589,-19.22562562868,-7.392406406,-136.35074,-11.844498513500001,-6.3696815039,-40.916852821099994,0.0
5577.0,187.93762764788,107.92688764788,136.35074,80.01074,0.379383182120022,-22.179781463,244.65701083,-19.22563869998,-7.392440429,-136.35074,-11.8445059507,-6.3697035158,-40.9148175894,0.0
5578.0,187.93697348593003,107.92623348593003,136.35074,80.01074,0.380022434070022,-22.179813926999998,244.65699591999999,-19.22565205073,-7.392473304,-136.35074,-11.8445131794,-6.369728300899999,-40.9140527239,0.0
5579.0,187.93510046574994,107.92436046574994,136.35074,80.01074,0.3818872642500226,-22.179823460999998,244.65698773000003,-19.22566633735,-7.392504799,-136.35074,-11.844521068999999,-6.3697090224,-40.912135776999996,0.0
5580.0,187.93012679659,107.91938679658999,136.35074,80.01074,0.38686089340997487,-22.179825686999997,244.65698769,-19.22568119999,-7.392535606,-136.35074,-11.844529721999999,-6.3696830839,-40.90713149769999,0.0
5581.0,187.92332513216002,107.91258513216,136.35074,80.01074,0.3936638478400232,-22.179832947,244.65698898,-19.22569578096,-7.392566722,-136.35074,-11.8445388424,-6.369686478399999,-40.900264361400005,0.0
5582.0,187.92037685576,107.90963685576,136.35074,80.01074,0.396615684240083,-22.179852048,244.65699253999998,-19.22570980546,-7.39259885,-136.35074,-11.8445484948,-6.3696832544,-40.8972444031,0.0
5583.0,187.92639308027,107.91565308027,136.35074,80.01074,0.390619059730021,-22.179882817,244.65701214,-19.22572353057,-7.392632225,-136.35074,-11.844559180400001,-6.3696548352999995,-40.903200492,0.0
5584.0,187.93907557929003,107.92833557929002,136.35074,80.01074,0.37797523070997574,-22.179922065,244.65705081000004,-19.22573727179,-7.392666364,-136.35074,-11.8445718142,-6.3696254697,-40.9158125946,0.0
5585.0,187.94954023329998,107.93880023329999,136.35074,80.01074,0.36754095670000275,-22.179975829,244.65708119,-19.2257510697,-7.392700797,-136.35074,-11.8445836892,-6.3696219818,-40.9261668666,0.0
5586.0,187.95531670234,107.94457670234002,136.35074,80.01074,0.36175185765999984,-22.18006192,244.65706856,-19.22576455294,-7.392735512,-136.35074,-11.844588788,-6.3696438035,-40.93178212589999,0.0
5587.0,187.95908571706997,107.94834571706998,136.35074,80.01074,0.3579245029300129,-22.180146252,244.65701022000002,-19.22577742117,-7.392770568,-136.35074,-11.844589322699997,-6.3696748897,-40.9353872635,0.0
5588.0,187.96053137025,107.94979137025003,136.35074,80.01074,0.35640566974998134,-22.180115074,244.65693704,-19.22578987815,-7.392805913,-136.35074,-11.8445929899,-6.3697038509,-40.9367836643,0.0
5589.0,187.95808347536,107.94734347536001,136.35074,80.01074,0.3587962746400075,-22.179981306,244.65687975,-19.225802299559998,-7.392841146,-136.35074,-11.8446020805,-6.369725670499999,-40.93439097280001,0.0
5590.0,187.95249451485,107.94175451485002,136.35074,80.01074,0.3643517851500331,-22.179889251,244.65684629999998,-19.22581492965,-7.392876063,-136.35074,-11.844613487900002,-6.3697392825,-40.9288215008,0.0
5591.0,187.94611312556998,107.93537312557,136.35074,80.01074,0.37071499442998146,-22.179898502,244.65682812,-19.22582791897,-7.39291057,-136.35074,-11.844624103300001,-6.3697457583,-40.922366273,0.0
5592.0,187.94126809702,107.93052809701999,136.35074,80.01074,0.3755464829800159,-22.179966768,244.65681458,-19.225841089019998,-7.392944801,-136.35074,-11.8446329489,-6.3697507399,-40.91739175019999,0.0
5593.0,187.93904358130996,107.92830358130996,136.35074,80.01074,0.3777562686899971,-22.180033689,244.65679985,-19.22585410921,-7.392978746,-136.35074,-11.844640459199999,-6.3697698579,-40.91502672,0.0
5594.0,187.93835029347002,107.92761029347002,136.35074,80.01074,0.3784343465300237,-22.180070431,244.65678464,-19.22586729977,-7.393011649,-136.35074,-11.844647607600002,-6.3697975263,-40.9142157798,0.0
5595.0,187.93680158784002,107.92606158784001,136.35074,80.01074,0.379973652160035,-22.180082156,244.65677524,-19.225881378239997,-7.393043138,-136.35074,-11.844655331199998,-6.369784550099999,-40.912615034299996,0.0
5596.0,187.93229631478,107.92155631477998,136.35074,80.01074,0.3844781352199318,-22.180084478,244.65677445,-19.22589614868,-7.393073803,-136.35074,-11.8446638513,-6.3697552797,-40.9080827541,0.0
5597.0,187.92549534141003,107.91475534141003,136.35074,80.01074,0.39128059859003894,-22.180090374000002,244.65677594,-19.22591073481,-7.393104647,-136.35074,-11.8446728695,-6.3697559019000005,-40.9012208142,0.0
5598.0,187.92155534601002,107.91081534601003,136.35074,80.01074,0.39522321399001203,-22.18010757,244.65677856000002,-19.22592475791,-7.393136428,-136.35074,-11.8446823807,-6.369755872,-40.897208337399995,0.0
5599.0,187.92626170617,107.91552170617001,136.35074,80.01074,0.3905334838299952,-22.18013683,244.65679519000003,-19.22593843597,-7.393169467,-136.35074,-11.8446928209,-6.3697302145000005,-40.9018539378,0.0
5600.0,187.93847998952,107.92773998952,136.35074,80.01074,0.3783522804800148,-22.180174802,244.65683227,-19.225952092420002,-7.393203362,-136.35074,-11.8447051414,-6.3696988899,-40.91400570180001,0.0
5601.0,187.94967618091,107.93893618090998,136.35074,80.01074,0.367190189090004,-22.180225372,244.65686637,-19.22596582791,-7.393237588,-136.35074,-11.844717492100001,-6.3696911114,-40.9250987895,0.0
5602.0,187.95594538724998,107.94520538725,136.35074,80.01074,0.36091572275002104,-22.180306471999998,244.65686111000002,-19.22597931255,-7.393272088,-136.35074,-11.844723638,-6.3697102536,-40.9312136231,0.0
5603.0,187.95992459676,107.94918459676,136.35074,80.01074,0.3568833432400096,-22.180397504,244.65680794000002,-19.22599219746,-7.39330692,-136.35074,-11.844724288400002,-6.3697409014,-40.9350227855,0.0
5604.0,187.96182013602998,107.95108013602999,136.35074,80.01074,0.3549145639700191,-22.180387007,244.65673470000002,-19.22600461693,-7.393342072,-136.35074,-11.8447271451,-6.369770545400001,-40.936848749599996,0.0
5605.0,187.95993792115996,107.94919792115996,136.35074,80.01074,0.35673625884006466,-22.180259331000002,244.65667417999998,-19.226016957960002,-7.39337717,-136.35074,-11.844735549999998,-6.3697934940000005,-40.935015418199995,0.0
5606.0,187.95466694951,107.94392694951,136.35074,80.01074,0.36197078049001963,-22.180154413,244.65663773,-19.22602947651,-7.393411964,-136.35074,-11.844746814999999,-6.3698082015,-40.9297760795,0.0
5607.0,187.94824035326,107.93750035325999,136.35074,80.01074,0.368377836740037,-22.180150348,244.65661819000002,-19.22604234976,-7.393446359,-136.35074,-11.844757607599998,-6.3698155331,-40.923288155799995,0.0
5608.0,187.94307347586,107.93233347586,136.35074,80.01074,0.37353106414004245,-22.180214162,244.65660454,-19.22605545266,-7.393480439,-136.35074,-11.8447666509,-6.369819923600001,-40.917996847699996,0.0
5609.0,187.94048739705,107.92974739705,136.35074,80.01074,0.3761027729499915,-22.180283919,244.65659017000002,-19.22606842755,-7.393514286,-136.35074,-11.8447742554,-6.3698361749000005,-40.915270334199995,0.0
5610.0,187.93970813320996,107.92896813320996,136.35074,80.01074,0.376866656789959,-22.180325085,244.65657479,-19.226081475610002,-7.393547208,-136.35074,-11.8447813442,-6.3698654062,-40.9143676142,0.0
5611.0,187.93843481633,107.92769481632999,136.35074,80.01074,0.37812943366993323,-22.180339332,244.65656425,-19.22609534293,-7.393578705,-136.35074,-11.844788908199998,-6.3698594104,-40.9130331178,0.0
5612.0,187.93440254923001,107.92366254923,136.35074,80.01074,0.38216000077003454,-22.180342007,244.65656255,-19.22610999943,-7.393609253,-136.35074,-11.8447972893,-6.3698279928999995,-40.9089760076,0.0
5613.0,187.92770858769,107.91696858769002,136.35074,80.01074,0.3888556023099543,-22.180346693999997,244.65656418999998,-19.226124581889998,-7.393639842,-136.35074,-11.844806202400001,-6.3698250153,-40.90222625210001,0.0
5614.0,187.92291465428002,107.91217465428001,136.35074,80.01074,0.3936514957200048,-22.180361994000002,244.65656615,-19.226138613379998,-7.393671286,-136.35074,-11.8448155854,-6.3698276254,-40.8973595501,0.0
5615.0,187.92629082501998,107.91555082501999,136.35074,80.01074,0.3902891549799863,-22.180389655,244.65657998,-19.226152248320002,-7.393703983,-136.35074,-11.844825801499999,-6.36980522,-40.9006739172,0.0
5616.0,187.93784233777998,107.92710233777998,136.35074,80.01074,0.37877260222002906,-22.180426401,244.65661494,-19.22616582118,-7.393737625,-136.35074,-11.8448377823,-6.3697726027999995,-40.9121621055,0.0
5617.0,187.94968418959002,107.93894418959,136.35074,80.01074,0.3669677504100113,-22.180474212,244.65665194,-19.22617948729,-7.393771649,-136.35074,-11.8448504529,-6.369760588399999,-40.9239078,0.0
5618.0,187.95651718849,107.94577718849,136.35074,80.01074,0.36013667150997897,-22.180550106,244.65665385999998,-19.22619296539,-7.393805937,-136.35074,-11.8448576633,-6.3697767076,-40.930593809200005,0.0
5619.0,187.96071456658998,107.94997456658999,136.35074,80.01074,0.3558919134100158,-22.18064515,244.65660648,-19.226205867090002,-7.393840549,-136.35074,-11.8448586139,-6.3698066794,-40.9346177072,0.0
5620.0,187.96302393051002,107.95228393051,136.35074,80.01074,0.35350990949001293,-22.180654883000003,244.65653384,-19.22621825901,-7.393875504,-136.35074,-11.844860725399998,-6.3698369077,-40.936837651400005,0.0
5621.0,187.96171513808002,107.95097513808003,136.35074,80.01074,0.3547551819200203,-22.180536649,244.65647032,-19.226230522479998,-7.393910467,-136.35074,-11.8448683801,-6.369860962,-40.9355681575,0.0
5622.0,187.95680955039,107.94606955038999,136.35074,80.01074,0.3596211396100637,-22.180420439000002,244.65643069000004,-19.22624293669,-7.393945139,-136.35074,-11.844879433600001,-6.3698767865,-40.9307048156,0.0
5623.0,187.95039230074002,107.93965230074002,136.35074,80.01074,0.36601719926006826,-22.180402205999997,244.6564095,-19.226255688040002,-7.393979426,-136.35074,-11.844890381099999,-6.3698850417,-40.9242395579,0.0
5624.0,187.94492691044002,107.93418691044,136.35074,80.01074,0.37146871956002236,-22.180460225,244.65639563000002,-19.22626871274,-7.39401336,-136.35074,-11.8448996318,-6.369889168699999,-40.918655812199994,0.0
5625.0,187.94196799053998,107.93122799054,136.35074,80.01074,0.3744135894599969,-22.18053212,244.65638158000002,-19.226281645140002,-7.394047096,-136.35074,-11.8449073494,-6.3699027101,-40.915557069900004,0.0
5626.0,187.94105684823,107.93031684823002,136.35074,80.01074,0.3753092917700096,-22.180577806000002,244.65636614,-19.226294569430003,-7.394080026,-136.35074,-11.844914401799999,-6.369932244000001,-40.914517801,0.0
5627.0,187.94000987492998,107.92926987492999,136.35074,80.01074,0.37634466507000486,-22.180594919,244.65635454,-19.22630822053,-7.394111543,-136.35074,-11.8449218146,-6.3699334529,-40.9133999249,0.0
5628.0,187.93644726459996,107.92570726459996,136.35074,80.01074,0.37990450540001497,-22.180598227,244.65635177000001,-19.226322741300002,-7.394141994,-136.35074,-11.8449300487,-6.3699012874,-40.9098129662,0.0
5629.0,187.92995189006,107.91921189006,136.35074,80.01074,0.386401559940019,-22.180601886,244.65635344999998,-19.22633731226,-7.394172342,-136.35074,-11.844938858599999,-6.3698940249,-40.903267466299994,0.0
5630.0,187.92445306998997,107.91371306998998,136.35074,80.01074,0.391901940009979,-22.180615324,244.65635500999997,-19.22635135099,-7.394203456,-136.35074,-11.8449481197,-6.3698985677,-40.8976962516,0.0
5631.0,187.92649758334002,107.91575758334002,136.35074,80.01074,0.38986867666001945,-22.180641303,244.65636625999997,-19.22636495064,-7.3942358,-136.35074,-11.8449581338,-6.369879768900001,-40.899677627,0.0
5632.0,187.93718954008,107.92644954008,136.35074,80.01074,0.37920911992003514,-22.180676841999997,244.65639866000004,-19.226378441079998,-7.394269172,-136.35074,-11.8449697653,-6.3698465417,-40.910308778,0.0
5633.0,187.94956508060994,107.93882508060996,136.35074,80.01074,0.3668726293900493,-22.180722285,244.65643770999998,-19.22639202881,-7.394302985,-136.35074,-11.844982606900002,-6.3698304243,-40.922594750600005,0.0
5634.0,187.95703429712,107.94629429712002,136.35074,80.01074,0.35941218287996346,-22.180793016,244.65644648,-19.22640548942,-7.394337057,-136.35074,-11.844990860400001,-6.369843181799999,-40.929924692499995,0.0
5635.0,187.96146267171002,107.95072267171001,136.35074,80.01074,0.3549427482900507,-22.180889620000002,244.65640542,-19.22641841101,-7.394371443,-136.35074,-11.844992284,-6.3698721935,-40.934178720199995,0.0
5636.0,187.96413927981,107.95339927981001,136.35074,80.01074,0.3521948601900142,-22.180918435,244.65633414,-19.22643077931,-7.394406183,-136.35074,-11.8449937469,-6.3699028782000005,-40.9367472574,0.0
5637.0,187.96340858303,107.95266858303,136.35074,80.01074,0.35285928697000113,-22.180812786,244.65626786999997,-19.22644297203,-7.394440995,-136.35074,-11.8450005967,-6.3699279947,-40.93604323860001,0.0
5638.0,187.95891488402998,107.94817488402998,136.35074,80.01074,0.35731003596996036,-22.180687345,244.65622492,-19.22645527903,-7.394475536,-136.35074,-11.8450113644,-6.3699449470000005,-40.9316004126,0.0
5639.0,187.95254755142,107.94180755142,136.35074,80.01074,0.36365430858002323,-22.180654355999998,244.65620186,-19.226467907620002,-7.394509704,-136.35074,-11.8450224347,-6.369954162899999,-40.9251989862,0.0
5640.0,187.94681806525,107.93607806525,136.35074,80.01074,0.3693694947499706,-22.180705234,244.65618756,-19.226480842049998,-7.394543488,-136.35074,-11.8450318984,-6.369958302800001,-40.919358300000006,0.0
5641.0,187.94347804521,107.93273804521,136.35074,80.01074,0.3726957547900067,-22.180778431,244.6561738,-19.22649373381,-7.394577087,-136.35074,-11.8450397478,-6.3699693856,-40.91587966,0.0
5642.0,187.94238760590997,107.93164760590997,136.35074,80.01074,0.3737708040899532,-22.180828628,244.65615841,-19.226506547009997,-7.39461,-136.35074,-11.845046783499999,-6.3699981194,-40.914657528,0.0
5643.0,187.94151703795,107.93077703795001,136.35074,80.01074,0.3746288120499912,-22.180848927,244.65614585,-19.22651998675,-7.394641535,-136.35074,-11.8450540508,-6.3700063342,-40.913706204200004,0.0
5644.0,187.93841507237,107.92767507236998,136.35074,80.01074,0.3777268376300116,-22.180853147,244.65614191000003,-19.22653435197,-7.3946719,-136.35074,-11.8450621296,-6.3699749545,-40.9105785893,0.0
5645.0,187.93220620576002,107.92146620576003,136.35074,80.01074,0.3839373042399634,-22.180855967,244.65614351,-19.226548894660002,-7.394702019,-136.35074,-11.8450708321,-6.369962937,-40.90432555600001,0.0
