source_id,case_id,one_d_segment,heat_path,heat_W_positive_to_fluid,absolute_heat_W,term_status,fit_use_status,calibration_admission,provenance_author_title,source_status,source_path,notes
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,,junction_or_other_wall_heat,0,0,observed_realized_wallHeatFlux,not_fit_boundary_connector_or_unclassified,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",no_emissivity_metadata,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=ncc_pipeleg_upper_09_straight_end; bc_type=zeroGradient; role=zero_gradient_ncc_connector
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upcomer,passive_convection_radiation_inseparable,-11.694742,11.694742,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_left_01_upper; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upcomer,passive_convection_radiation_inseparable,-0.076796113,0.076796113,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_left_02_connector; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upcomer,passive_convection_radiation_inseparable,-1.2910926,1.2910926,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_left_03_fitting; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upcomer,passive_convection_radiation_inseparable,-16.768686,16.768686,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_left_04_test_section; bc_type=rcExternalTemperature; role=test_section
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upcomer,passive_convection_radiation_inseparable,-1.3076289,1.3076289,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_left_05_fitting; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upcomer,passive_convection_radiation_inseparable,-0.078535804,0.078535804,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_left_06_connector; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upcomer,passive_convection_radiation_inseparable,-10.111107,10.111107,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_left_07_lower; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,-1.2661045,1.2661045,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_01_fitting; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,-2.7154706,2.7154706,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_02_straight; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,-0.35441004,0.35441004,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_03_bend; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,103.27173,103.27173,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_04_straight; bc_type=rcExternalTemperature; role=heater
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,103.45835,103.45835,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_05_straight; bc_type=rcExternalTemperature; role=heater
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,103.75698,103.75698,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_06_straight; bc_type=rcExternalTemperature; role=heater
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,-0.29245193,0.29245193,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_07_bend; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,-2.4002657,2.4002657,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_08_straight; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,heater_or_test_section_input,-1.1267778,1.1267778,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_lower_09_fitting; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,downcomer,passive_convection_radiation_inseparable,-9.3362147,9.3362147,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_right_01_lower; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,downcomer,passive_convection_radiation_inseparable,-9.3480258,9.3480258,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_right_02_middle; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,downcomer,passive_convection_radiation_inseparable,-9.4404025,9.4404025,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_right_03_upper; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-3.398079,3.398079,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_01_straight; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-0.29074924,0.29074924,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_02_bend; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-3.5928172,3.5928172,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_03_straight; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-20.539118,20.539118,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",no_emissivity_metadata,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_04_reducer; bc_type=externalTemperature; role=cooler
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-128.14858,128.14858,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",no_emissivity_metadata,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_05_cooler; bc_type=externalTemperature; role=cooler
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-20.539119,20.539119,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",no_emissivity_metadata,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_06_reducer; bc_type=externalTemperature; role=cooler
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-3.8286651,3.8286651,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_07_straight; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-0.31993341,0.31993341,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_08_bend; bc_type=rcExternalTemperature; role=ambient_wall
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,cooling_branch,jacket_or_cooler_removal,-3.6568476,3.6568476,observed_realized_wallHeatFlux,validation_diagnostic,diagnostic_observed_do_not_double_count,"VDI Heat Atlas; Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop",realized_wallHeatFlux_includes_rcExternalTemperature_emissivity_Tsur,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv,patch=pipeleg_upper_09_straight; bc_type=rcExternalTemperature; role=ambient_wall
