source_id,case_label,case_order,feature_name,feature_class,adjacent_major_spans,reference_length_m,mean_abs_delta_p_rgh_pa,mean_delta_p_pa,mean_hydro_proxy_p_minus_prgh_pa,mean_local_boundary_reference_dp_pa,mean_existing_span_reference_dp_pa,mean_reference_method_gap_fraction,mean_feature_excess_dp_local_pa,mean_feature_excess_dp_existing_pa,mean_dynamic_head_local_pa,mean_keff_effective_local,mean_re_effective,mean_property_temperature_k,mean_rho_effective_kg_m3,mean_bulk_velocity_m_s,mean_hydraulic_diameter_geom_m,positive_time_fraction,local_support_fraction_min,local_support_fraction_mean,warning_fraction,fit_use_status,exclusion_reason_primary,exclusion_reasons_json
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,corner_lower_left,bend,left_lower_leg|lower_leg,0.20635081146333206,0.5379278012500002,337.60020889775,337.0622810965,3.58750067266422,3.6075063318344145,0.005576491584384502,-3.0495728714142194,-3.0695785305844145,0.47701013011558546,-6.393098789724058,109.39237907810508,467.56344524650524,1943.067685098695,0.022123837006212916,0.021018995802395968,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,corner_lower_right,bend,lower_leg|right_leg,0.2063504440343609,2.7202840257500007,-336.90086974999986,339.62115377574986,3.3223798354492016,3.2777525237221585,0.013432197044779312,-0.6020958096992004,-0.5574684979721576,0.3716416514034917,-1.620097767354697,90.44718407414321,457.8912788431191,1950.3189082513136,0.01952433433195684,0.02171577736609076,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,corner_upper_left,bend,upper_leg|left_upper_leg,0.24229320516510972,3.414532995,329.75507000000107,326.34053700500107,3.3706766206149075,3.5757504698791838,0.06084055927998335,0.04385637438509293,-0.16121747487918336,0.539330052140188,0.08131649372947786,112.94958645812969,466.9773371880344,1943.5070903101305,0.023545349419330834,0.020510976720904323,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,8.9529821655,-332.8004675000002,341.75344966550017,3.264411704547648,3.6683159534469287,0.12373041726405437,5.688570460952352,5.284666212053072,0.41835955829345967,13.597332554142401,99.01236969207294,462.8694353400628,1946.5867843255546,0.020721824442209436,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,6,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,6.1950993565,4754.38524875,4760.5803481064995,3.871869313963198,4.8056035139746465,0.24115850101409136,2.3232300425368027,1.389495842525354,0.26223966230928114,8.859186611296726,91.54563337943853,467.6914524661102,1942.9717180861571,0.016408817208349885,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,corner_lower_left,bend,left_lower_leg|lower_leg,0.20635081146333206,0.8570143419999998,335.83525125575,334.97823691375004,3.8156535950015766,3.4570797715394708,0.09397442217446765,-2.958639253001577,-2.600065429539471,0.7100728800363172,-4.166670529267424,179.59506970591576,482.4258897663461,1931.9253104421703,0.027080512478864213,0.021018995802395968,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,corner_lower_right,bend,lower_leg|right_leg,0.2063504440343609,2.3263323029999996,-334.7730740000002,337.0994063030002,3.38436230030769,3.4721265928335834,0.025954887889520578,-1.0580299973076905,-1.1457942898335838,0.5531698350527515,-1.9126401019477994,149.11473934211898,473.40045879764085,1938.6916760394083,0.02389765118772265,0.02171577736609076,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,corner_upper_left,bend,upper_leg|left_upper_leg,0.24229320516510972,1.1605733049999998,328.0419824999999,326.88140919499995,3.3482324953980775,3.2713710758395376,0.02295318993405114,-2.1876591903980778,-2.110797770839538,0.8023297821895472,-2.7267404623396616,185.1192987368316,481.73692328796614,1932.4418286110117,0.028803757350861454,0.020510976720904323,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,11.042015061999997,-330.57222500000034,341.6142400620003,3.4483434515935154,3.9379936036170426,0.14200815400016104,7.593671610406483,7.104021458382957,0.6225922739409756,12.196636094848513,162.76076924488268,477.96546093239033,1935.269293938987,0.025359864229007427,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,7,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,8.782543147999998,4726.51727025,4735.299813398,3.466240235151302,4.507745957503808,0.30047130042167464,5.316302912848698,4.274797190496193,0.39031302825315894,13.620616615865591,150.33743569798554,482.5879747814424,1931.8037953063524,0.020083522943045197,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,corner_lower_left,bend,left_lower_leg|lower_leg,0.20635081146333206,0.7292125172499999,335.76173581725004,335.0325233,3.8961326744840585,3.6505635766555313,0.06302893344138316,-3.1669201572340584,-2.9213510594055316,0.6203023618213717,-5.105445914932957,145.06521652209378,483.0140986425407,1931.4843302476872,0.02530856068842149,0.021018995802395968,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,corner_lower_right,bend,lower_leg|right_leg,0.2063504440343609,2.6705505479999996,-334.81544800000006,337.48599854800005,3.450994101006824,3.542558390199605,0.02653274556402061,-0.7804435530068241,-0.8720078421996051,0.48326100728291044,-1.614951821899752,120.77411115731263,473.38965457261605,1938.6997759669098,0.02233432756325721,0.02171577736609076,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,corner_upper_left,bend,upper_leg|left_upper_leg,0.24229320516510972,1.9600395675,327.87854999999945,325.91851043249943,3.4416082487649695,3.4637751940117942,0.006440878134595757,-1.4815686812649695,-1.5037356265117943,0.7011628785381157,-2.1130163927971406,149.676245784507,482.3357912019816,1931.9928573358743,0.02692834672103655,0.020510976720904323,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,11.297425465500002,-330.64140000000043,341.93882546550043,3.423334974631859,3.9928170629615307,0.16635359702354385,7.8740904908681415,7.304608402538469,0.5439580326914834,14.475547175521417,131.6540369158988,478.28794238864236,1935.0275295912347,0.023702358719990862,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,8,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,8.54999935625,4725.77349075,4734.32349010625,3.7321945999952675,4.761181832708682,0.2757056763578857,4.817804756254732,3.7888175235413177,0.3410005870117696,14.128435390839773,121.42458872440866,483.176477504825,1931.3625948146325,0.018770474416028495,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
