source_id,case_label,family,time_s,span_name,landmark_name,landmark_role,hydraulic_diameter_geom_m,stored_bulk_temp_k,bulk_temp_k,centerline_temp_k,bulk_minus_centerline_temp_k,t_wall_k,bulk_temperature_method
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,right_leg,right_leg_anchor_TW6,anchor,0.022572942718664224,459.8309240476406,459.8309240476406,463.3122638,-3.4813397523593608,448.4790090107563,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,right_leg,right_leg_end_TP3,end,0.020064837725285247,459.45928969821045,459.45928969821045,455.667231,3.7920586982104396,451.09764209055504,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,right_leg,right_leg_midpoint_midpoint,midpoint,0.022572942718664224,460.1090999196749,460.1090999196749,459.4441844000001,0.6649155196748211,447.8057861751947,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,right_leg,right_leg_start_TP2,start,0.02006483816963443,449.69366684775815,449.69366684775815,451.35250161538465,-1.6588347676265016,446.9663818901474,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,test_section_span,test_section_span_end_TP5,end,0.015192683359365885,459.61042642315317,459.61042642315317,455.79899146153844,3.8114349616147365,455.80172203441657,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,test_section_span,test_section_span_midpoint_midpoint,midpoint,0.02202232181632152,459.84522362192877,459.84522362192877,455.4525396923078,4.392683929620944,456.2444977472234,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,test_section_span,test_section_span_start_TP4,start,0.015192683359365662,460.11921799310886,460.11921799310886,455.02540446153847,5.09381353157039,457.61387807278896,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,upper_leg,upper_leg_anchor_TW10,anchor,0.022538145904568013,454.95718800354695,454.95718800354695,457.56864061538465,-2.6114526118377057,438.8951895314462,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,upper_leg,upper_leg_anchor_TW11,anchor,0.023478897116209197,458.1809384518621,458.1809384518621,459.19315992307696,-1.0122214712148434,450.32054659206625,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,upper_leg,upper_leg_anchor_TW9,anchor,0.02347889716530896,451.9838325520886,451.9838325520886,455.04476469230764,-3.0609321402190517,441.7223409411612,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
