source_id,case_label,time_s,span_name,bin_index,selection_status,stored_bulk_temp_flow_weighted_k,stored_bulk_temp_area_weighted_k,exact_bulk_temp_flow_weighted_k,exact_bulk_temp_cp_weighted_k,exact_bulk_temp_area_weighted_k,delta_exact_minus_stored_flow_k,delta_exact_flow_minus_stored_flow_k,delta_exact_cp_minus_exact_flow_k
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_lower_leg,32,aligned_area_match,315.8916886769361,315.7881921070635,315.89168638691194,315.8916937325174,315.7881921070635,5.055581311808055e-06,-2.2900241560819268e-06,7.345605467889982e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_lower_leg,33,aligned_area_match,315.9031130259167,315.786012061294,315.9031107723493,315.90311800352856,315.786012061294,4.977611865797371e-06,-2.253567402021872e-06,7.231179267819243e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,0,aligned_area_match,315.9031130259167,315.786012061294,315.9031107723493,315.90311800352856,315.786012061294,4.977611865797371e-06,-2.253567402021872e-06,7.231179267819243e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,1,aligned_area_match,315.89217928190703,315.7953460032296,315.89217749338223,315.89218327767463,315.7953460032296,3.995767599462852e-06,-1.7885247984850139e-06,5.7842923979478655e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,2,aligned_area_match,315.88072550015573,315.7822567163887,315.88072411604907,315.8807286174951,315.7822567163887,3.1173393608696642e-06,-1.384106667501328e-06,4.501446028370992e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,3,aligned_area_match,315.87967425281585,315.77708747205634,315.87967297381834,315.8796771491398,315.77708747205634,2.8963239628865267e-06,-1.278997501685808e-06,4.175321464572335e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,4,aligned_area_match,315.8413282407688,315.73510143143255,315.84132710790635,315.84133082745007,315.73510143143255,2.586681262073398e-06,-1.1328624509587826e-06,3.7195437130321807e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,5,aligned_area_match,315.83611376521475,315.7170135767537,315.8361126948856,315.83611622912105,315.7170135767537,2.463906298544316e-06,-1.0703291195568454e-06,3.5342354181011615e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,6,aligned_area_match,315.8445324598389,315.70831321407167,315.8445311160029,315.8445355516864,315.70831321407167,3.091847531777603e-06,-1.3438360042528075e-06,4.43568353603041e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,7,aligned_area_match,315.82900589485166,315.6856814200232,315.8290044276369,315.829009274532,315.6856814200232,3.379680322268541e-06,-1.467214758577029e-06,4.84689508084557e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,8,aligned_area_match,315.80591076983615,315.6602887201649,315.8059094344163,315.805913871966,315.6602887201649,3.1021298809719156e-06,-1.335419824499695e-06,4.437549705471611e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,9,aligned_area_match,315.7950812845227,315.6429021502806,315.7950800246182,315.7950842412443,315.6429021502806,2.9567215733550256e-06,-1.2599045362549077e-06,4.216626109609933e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,10,aligned_area_match,315.79281892458465,315.6295774970094,315.7928176217638,315.7928220000977,315.6295774970094,3.07551306377718e-06,-1.3028208627474669e-06,4.378333926524647e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,11,aligned_area_match,315.8014175981415,315.6221590589616,315.8014159549771,315.80142146194845,315.6221590589616,3.8638069668195385e-06,-1.6431644098702236e-06,5.506971376689762e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,12,aligned_area_match,315.7671027898906,315.5902775412335,315.7671011578432,315.76710664391396,315.5902775412335,3.8540233617823105e-06,-1.6320474287567777e-06,5.486070790539088e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,13,aligned_area_match,315.6957244451778,315.53896164731015,315.6957234669412,315.6957268222153,315.53896164731015,2.377037503720203e-06,-9.782365850696806e-07,3.3552740887898835e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,14,aligned_area_match,315.6897679210348,315.52520857490924,315.6897668898226,315.68977043128734,315.52520857490924,2.5102525569309364e-06,-1.0312122071809426e-06,3.541464764111879e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,15,aligned_area_match,315.69446472423806,315.5174215228083,315.69446358018314,315.69446750821083,315.5174215228083,2.783972774977883e-06,-1.1440549201324757e-06,3.928027695110359e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,16,aligned_area_match,315.7011212103885,315.5107842508155,315.70111992474284,315.70112433702036,315.5107842508155,3.126631838767935e-06,-1.2856456805820926e-06,4.4122775193500274e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,17,aligned_area_match,315.7064995474047,315.50257770663353,315.7064980889315,315.7065030927647,315.50257770663353,3.5453600162327348e-06,-1.4584732070943573e-06,5.003833223327092e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,18,aligned_area_match,315.70885995449,315.4922736649598,315.7088583364728,315.7088638857644,315.4922736649598,3.9312744206654315e-06,-1.6180171655832964e-06,5.549291586248728e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,19,aligned_area_match,315.71099872776364,315.4825200606883,315.71099696690396,315.7110030045317,315.4825200606883,4.276768038380396e-06,-1.7608596749596472e-06,6.0376277133400436e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,20,aligned_area_match,315.71330631420614,315.47285854681115,315.7133043907796,315.71331098228944,315.47285854681115,4.668083306569315e-06,-1.9234265096201852e-06,6.5915098161895e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,21,aligned_area_match,315.7150619498817,315.46291456414434,315.71505983992097,315.71506706480375,315.46291456414434,5.114922032589675e-06,-2.1099607465657755e-06,7.22488277915545e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,22,aligned_area_match,315.7109272985699,315.4500814365953,315.7109250339546,315.7109327889926,315.4500814365953,5.490422665843653e-06,-2.264615318381402e-06,7.755037984225055e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,23,aligned_area_match,315.69260263934297,315.4445804505427,315.69260049732736,315.6926078475305,315.4445804505427,5.2081875310250325e-06,-2.142015603112668e-06,7.3502031341377005e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,24,aligned_area_match,315.6737464744906,315.44183314603345,315.67374459240335,315.673751067249,315.44183314603345,4.5927583869342925e-06,-1.8820872469405003e-06,6.474845633874793e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,25,aligned_area_match,315.6663988974637,315.44047537207933,315.66639710181227,315.66640328148253,315.44047537207933,4.384018836844916e-06,-1.79565142843785e-06,6.179670265282766e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,test_section_span,26,aligned_area_match,315.6630590448177,315.38230536564106,315.6630572105863,315.66306351979085,315.38230536564106,4.474973138712812e-06,-1.8342313978791935e-06,6.309204536592006e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,0,aligned_area_match,315.6630590448177,315.38230536564106,315.6630572105863,315.66306351979085,315.38230536564106,4.474973138712812e-06,-1.8342313978791935e-06,6.309204536592006e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,1,aligned_area_match,315.66418074931016,315.3963822221788,315.6641789289348,315.6641851817927,315.3963822221788,4.432482512584102e-06,-1.8203753597845207e-06,6.252857872368622e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,2,aligned_area_match,315.66726364481366,315.4034615509193,315.6672618102316,315.6672681021831,315.4034615509193,4.457369414012646e-06,-1.8345820649301459e-06,6.291951478942792e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,3,aligned_area_match,315.672181569199,315.4095393201521,315.67217969233354,315.6721861175686,315.4095393201521,4.548369588519563e-06,-1.87686543995369e-06,6.425235028473253e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,4,aligned_area_match,315.67713664291864,315.4145819016704,315.6771346913979,315.6771413590588,315.4145819016704,4.716140153959714e-06,-1.951520744114532e-06,6.667660898074246e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,5,aligned_area_match,315.6801837344898,315.41801451088645,315.68018169139276,315.68018865878287,315.41801451088645,4.924293079966446e-06,-2.043097026671603e-06,6.9673901066380495e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,6,aligned_area_match,315.6772965401516,315.4181418449862,315.6772944393229,315.67730159585324,315.4181418449862,5.055701649325783e-06,-2.10082868079553e-06,7.1565303301213135e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,7,aligned_area_match,315.66392804380786,315.41324543117605,315.6639260304798,315.66393289793547,315.41324543117605,4.854127610087744e-06,-2.013328071370779e-06,6.867455681458523e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,8,aligned_area_match,315.64052765907076,315.4037860458803,315.64052593641685,315.6405318439911,315.4037860458803,4.184920328498265e-06,-1.7226539057446644e-06,5.907574234242929e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,9,aligned_area_match,315.62376083741924,315.39690970808255,315.62375931112837,315.62376456664634,315.39690970808255,3.729227103121957e-06,-1.5262908732438518e-06,5.255517976365809e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,10,aligned_area_match,315.6167810766813,315.39379655501426,315.6167796043645,315.6167846793891,315.39379655501426,3.6027078067490947e-06,-1.4723167964802997e-06,5.075024603229394e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,11,aligned_area_match,315.61444670899596,315.3927514444421,315.6144452629178,315.6144502480947,315.3927514444421,3.5390987704886356e-06,-1.446078158551245e-06,4.985176929039881e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,12,aligned_area_match,315.61372186581065,315.39232118638927,315.6137204317953,315.6137253751647,315.39232118638927,3.5093540304842463e-06,-1.434015359791374e-06,4.94336939027562e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,13,aligned_area_match,315.6141156371868,315.3921312232264,315.614114205903,315.614119138626,315.3921312232264,3.5014392096854863e-06,-1.4312838061414368e-06,4.932723015826923e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,14,aligned_area_match,315.6174972597816,315.3932505524132,315.61749581033945,315.6175008021875,315.3932505524132,3.5424059205979574e-06,-1.4494421520794276e-06,4.991848072677385e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,15,aligned_area_match,315.6229782755622,315.3951272925777,315.6229767822032,315.6229819198313,315.3951272925777,3.64426909982285e-06,-1.4933590364307747e-06,5.137628136253625e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,16,aligned_area_match,315.628495404568,315.39676906508066,315.6284938591736,315.62849916988415,315.39676906508066,3.765316137105401e-06,-1.5453944115506602e-06,5.310710548656061e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,17,aligned_area_match,315.63362308131553,315.39811679248425,315.63362148665726,315.63362696086875,315.39811679248425,3.87955321912159e-06,-1.5946582720971492e-06,5.474211491218739e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,18,aligned_area_match,315.6382083627931,315.3993096638214,315.6382067218879,315.6382123490264,315.3993096638214,3.986233309660747e-06,-1.6409051681876008e-06,5.627138477848348e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,19,aligned_area_match,315.6422723437026,315.4006076760686,315.64227066203216,315.6422764228381,315.4006076760686,4.079135521806165e-06,-1.6816704260236293e-06,5.760805947829795e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,20,aligned_area_match,315.64595495517085,315.4019162359838,315.64595323333134,315.64595912503205,315.4019162359838,4.169861199443403e-06,-1.7218395100826456e-06,5.891700709526049e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,21,aligned_area_match,315.64959405190865,315.403020241116,315.6495922751092,315.64959834759605,315.403020241116,4.295687404010096e-06,-1.7767994222595007e-06,6.072486826269596e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,22,aligned_area_match,315.6518224356177,315.4028107961491,315.6518205704206,315.6518269375523,315.4028107961491,4.501934597556101e-06,-1.8651970776772941e-06,6.367131675233395e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,23,aligned_area_match,315.6522221316056,315.4016137250483,315.65222018935617,315.65222681132457,315.4016137250483,4.679718983879866e-06,-1.9422494119680778e-06,6.621968395847944e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,24,aligned_area_match,315.65216558174404,315.40082749301274,315.6521635893984,315.6521703737831,315.40082749301274,4.792039078438393e-06,-1.9923456306969456e-06,6.784384709135338e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,25,aligned_area_match,315.6484336294049,315.3987795758348,315.6484316302659,315.64843843307045,315.3987795758348,4.803665547115088e-06,-1.9991389876850008e-06,6.802804534800089e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,26,aligned_area_match,315.6380342324689,315.39374064861886,315.6380323136227,315.63803885134604,315.39374064861886,4.61887714209297e-06,-1.918846180615219e-06,6.537723322708189e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,27,aligned_area_match,315.6225604935586,315.386968182415,315.62255877466526,315.6225646509558,315.386968182415,4.157397199833213e-06,-1.71889331568309e-06,5.8762905155163025e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,28,aligned_area_match,315.6112076073118,315.3823646205076,315.6112060522642,315.6112113833995,315.3823646205076,3.77608768076243e-06,-1.5550476177850214e-06,5.331135298547451e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,29,aligned_area_match,315.60629982230154,315.38023735241876,315.6062983322158,315.6063034445358,315.38023735241876,3.6222342600922275e-06,-1.490085764999094e-06,5.1123200250913214e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,30,aligned_area_match,315.60548633005993,315.38030743848435,315.6054848785697,315.6054898572333,315.38030743848435,3.5271733622721513e-06,-1.4514902204609825e-06,4.978663582733134e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,31,aligned_area_match,315.60520437923327,315.38046484283956,315.60520296121786,315.60520782402494,315.38046484283956,3.4447916732460726e-06,-1.418015415310947e-06,4.86280708855702e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,32,aligned_area_match,315.60425593396985,315.3796811996762,315.60425455524137,315.6042592845941,315.3796811996762,3.3506242402836506e-06,-1.3787284842692316e-06,4.729352724552882e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,33,aligned_area_match,315.60229273123576,315.3779398685474,315.6022913782105,315.60229602281595,315.3779398685474,3.2915801853050652e-06,-1.3530252545024268e-06,4.644605439807492e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,34,aligned_area_match,315.602171922142,315.3833814786816,315.60217059483347,315.60217515104915,315.3833814786816,3.228907132779568e-06,-1.327308552845352e-06,4.55621568562492e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,35,aligned_area_match,315.6056073287644,315.4088327956353,315.6056060291504,315.60561048516854,315.4088327956353,3.1564041478304716e-06,-1.2996139844290155e-06,4.456018132259487e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,36,aligned_area_match,315.6115581894695,315.47826975820107,315.61155694823714,315.6115611939812,315.47826975820107,3.0045116545807105e-06,-1.241232382653834e-06,4.2457440372345445e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,37,aligned_area_match,315.62126807699883,315.5457744665626,315.6212671031194,315.62127041586126,315.5457744665626,2.338862429951405e-06,-9.73879423327162e-07,3.312741853278567e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,left_upper_leg,38,aligned_area_match,315.6417547516633,315.6326328892386,315.6417540199466,315.6417564976456,315.6326328892386,1.7459822743148834e-06,-7.317167387554946e-07,2.477699013070378e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,0,aligned_area_match,315.6459949553163,315.6344833047453,315.6459945943464,315.64599581865184,315.6344833047453,8.633355150777788e-07,-3.609699206208461e-07,1.224305435698625e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,1,aligned_area_match,315.59284592492713,315.5382506153128,315.59284560429916,315.5928467006605,315.5382506153128,7.757333833069424e-07,-3.2062797572507407e-07,1.0963613590320165e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,2,aligned_area_match,315.5668315823972,315.54169253546246,315.5668312854688,315.56683230017853,315.54169253546246,7.177813472480921e-07,-2.969283627862751e-07,1.0147097100343672e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,3,aligned_area_match,315.5622002068149,315.5681847077486,315.5622000190935,315.56220066057665,315.5681847077486,4.5376174284683657e-07,-1.877214117484982e-07,6.414831545953348e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,4,aligned_area_match,315.55974274391883,315.5658384287288,315.5597426183252,315.5597430478598,315.5658384287288,3.039409648408764e-07,-1.255936581401329e-07,4.295346229810093e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,5,aligned_area_match,315.5522810433859,315.55384621612666,315.5522809590853,315.5522812475693,315.55384621612666,2.0418337953742594e-07,-8.430060915998183e-08,2.8848398869740777e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,6,aligned_area_match,315.55232746464736,315.55111956381745,315.5523273811762,315.55232766674135,315.55111956381745,2.0209398599035922e-07,-8.347114999196492e-08,2.8556513598232414e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,7,aligned_area_match,315.5442091054126,315.53981129661287,315.54420902252497,315.5442093059378,315.53981129661287,2.0052516447321977e-07,-8.288765229735873e-08,2.834128167705785e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,8,aligned_area_match,315.5471262806741,315.5403033695778,315.5471262095032,315.5471264528123,315.5403033695778,1.7213818637173972e-07,-7.11709162715124e-08,2.433091026432521e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,9,aligned_area_match,315.54991731124045,315.539404320855,315.54991725781076,315.5499174406469,315.539404320855,1.294064304602216e-07,-5.342968734112219e-08,1.828361178013438e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,10,aligned_area_match,315.55619325166003,315.5411100761107,315.5561932064102,315.5561933613444,315.5411100761107,1.0968437891278882e-07,-4.5249805680214195e-08,1.54934184593003e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,11,aligned_area_match,315.5457815213312,315.53076563478896,315.5457814771888,315.54578162869666,315.53076563478896,1.0736545164036215e-07,-4.414238219396793e-08,1.5150783383433009e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,12,aligned_area_match,315.5410494824136,315.52574558221255,315.54104943928536,315.54104958763673,315.52574558221255,1.0522313687033602e-07,-4.312823875807226e-08,1.4835137562840828e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,13,aligned_area_match,315.5335248282165,315.5214950373529,315.5335247789712,315.53352494837446,315.5214950373529,1.2015794936814927e-07,-4.924532959194039e-08,1.6940327896008966e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,14,aligned_area_match,315.5310398944671,315.510479947523,315.5310398337375,315.5310400427294,315.510479947523,1.482623019910534e-07,-6.072957603464602e-08,2.089918780256994e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,15,aligned_area_match,315.53313518641295,315.5098631085556,315.5331351262363,315.53313533366963,315.5098631085556,1.4725668506798684e-07,-6.017666009938694e-08,2.0743334516737377e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,16,aligned_area_match,315.5340433357115,315.5105364750342,315.5340432722869,315.53404349143204,315.5105364750342,1.5572055644952343e-07,-6.342457936625578e-08,2.191451358157792e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,17,aligned_area_match,315.53419130124445,315.5101829008373,315.5341912332586,315.53419146864803,315.5101829008373,1.674035843279853e-07,-6.79858658259036e-08,2.353894501538889e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,18,aligned_area_match,315.533726508368,315.508563975609,315.53372642966644,315.53372670245056,315.508563975609,1.9408258822295466e-07,-7.870153240219224e-08,2.727841206251469e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,19,aligned_area_match,315.52947446945103,315.50386932337864,315.5294743857193,315.52947467618264,315.50386932337864,2.067316131615371e-07,-8.373172022402287e-08,2.9046333338555996e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,20,aligned_area_match,315.5259078422341,315.49930478330685,315.5259077573025,315.5259080522628,315.49930478330685,2.1002870198572055e-07,-8.493162795275566e-08,2.949603299384762e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,21,aligned_area_match,315.5248297576396,315.49610236111573,315.5248296656126,315.524829985221,315.49610236111573,2.2758138129574945e-07,-9.202705086863716e-08,3.196084321643866e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,22,aligned_area_match,315.52296888837583,315.4922478769872,315.5229687887039,315.5229691348976,315.4922478769872,2.4652177899042726e-07,-9.967192227122723e-08,3.461937012616545e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,23,aligned_area_match,315.5213160509453,315.4884906452611,315.5213159427685,315.52131631865257,315.4884906452611,2.6770726435643155e-07,-1.0817677775776247e-07,3.75884042114194e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,24,aligned_area_match,315.5205530632695,315.4853018188633,315.52055294384934,315.5205533589083,315.4853018188633,2.9563875614257995e-07,-1.1942017863475485e-07,4.150589347773348e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,25,aligned_area_match,315.51868645663404,315.4808379426653,315.5186863265648,315.5186867789732,315.4808379426653,3.2233913316304097e-07,-1.3006922472413862e-07,4.524083578871796e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,26,aligned_area_match,315.51707143175344,315.4747252671266,315.5170712839777,315.5170717986245,315.4747252671266,3.66871063306462e-07,-1.4777572232560487e-07,5.146467856320669e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,27,aligned_area_match,315.5162748861349,315.47011616066527,315.51627471979424,315.51627529958034,315.47011616066527,4.1344543433297076e-07,-1.6634066923870705e-07,5.797861035716778e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,28,aligned_area_match,315.51511925614085,315.46571196898725,315.5151190711372,315.5151197162999,315.46571196898725,4.601590717356885e-07,-1.8500367104934412e-07,6.451627427850326e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,29,aligned_area_match,315.51418135642353,315.46167271115536,315.51418114946125,315.51418187143383,315.46167271115536,5.150102992956818e-07,-2.0696228375527426e-07,7.21972583050956e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,30,aligned_area_match,315.51426454472215,315.4585712738275,315.5142643097858,315.51426512927407,315.4585712738275,5.845519126523868e-07,-2.349363512621494e-07,8.194882639145362e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,31,aligned_area_match,315.5125750641107,315.4540503778218,315.5125747998865,315.5125757216601,315.4540503778218,6.575493785021536e-07,-2.6422418386573554e-07,9.217735623678891e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,32,aligned_area_match,315.50818122923147,315.44781786029876,315.5081809447213,315.50818193803906,315.44781786029876,7.08807590399374e-07,-2.845101789716864e-07,9.933177693710604e-07
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,33,aligned_area_match,315.50367821884043,315.44156276644685,315.50367791555703,315.5036789754452,315.44156276644685,7.566047770524165e-07,-3.032834001714946e-07,1.059888177223911e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,34,aligned_area_match,315.46900825959773,315.27602427459175,315.46900669114865,315.46901259359475,315.27602427459175,4.333997026151337e-06,-1.5684490790590644e-06,5.902446105210402e-06
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,35,aligned_area_match,315.42218277572493,315.1483592280996,315.4221792252271,315.4221931805251,315.1483592280996,1.0404800150354276e-05,-3.550497808646469e-06,1.3955297959000745e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,36,aligned_area_match,315.37483666505966,315.0492278146023,315.3748310537397,315.3748538112235,315.0492278146023,1.7146163827419514e-05,-5.611319977560925e-06,2.275748380498044e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,37,aligned_area_match,315.33058870160437,314.9702065950796,315.33058104585905,315.330612885831,314.9702065950796,2.418422661776276e-05,-7.655745321244467e-06,3.183997193900723e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,38,aligned_area_match,315.2866586704628,314.90409959307686,315.2866490362846,315.286689967175,314.90409959307686,3.129671216584029e-05,-9.634178240958136e-06,4.0930890406798426e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,39,aligned_area_match,315.241230610746,314.84552275203504,315.24121910171954,315.24126895013126,314.84552275203504,3.833938524167024e-05,-1.1509026478506712e-05,4.9848411720176955e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,40,aligned_area_match,315.1964348966813,314.79306271004316,315.19642160245724,315.1964802168009,314.79306271004316,4.532011962510296e-05,-1.3294224061155546e-05,5.861434368625851e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,41,aligned_area_match,315.1527473661017,314.7457207421523,315.1527324050096,315.1527994993068,314.7457207421523,5.213320508801189e-05,-1.4961092119847308e-05,6.70942972078592e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,42,aligned_area_match,315.11422712158674,314.7052380418633,315.1142105303506,315.11428607669967,314.7052380418633,5.895511293374511e-05,-1.659123614672353e-05,7.554634908046864e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,43,aligned_area_match,315.07637372640824,314.6674442751014,315.0763555484317,315.076439500006,314.6674442751014,6.577359778248137e-05,-1.8177976528477302e-05,8.395157431095868e-05
val_water_test_1_coarse_mesh_laminar,Water 1,5272.0,upper_leg,44,aligned_area_match,315.0363528099919,314.62973359192966,315.0363330824305,315.03642543742274,314.62973359192966,7.262743082492307e-05,-1.972756143686638e-05,9.235499226178945e-05
