source_id,span_name,streamwise_bin_index,time_sample_count,loop_s_mid_m,loop_s_fraction,streamwise_bin_length_m,mean_wall_heat_w,mean_wall_heat_abs_w,mean_wall_heat_per_length_w_m,mean_wall_heat_abs_per_length_w_m,mean_cumulative_wall_heat_w,mean_cumulative_wall_heat_abs_w,case_label
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,5,4,3.4137398564701638,0.9255778441441317,0.009803060606060609,-0.2670893138491568,0.2670893138491568,-27.245502663120583,27.245502663120583,22.76911722441198,408.37538689615326,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,6,4,3.4235429170762246,0.9282357782818413,0.009803060606060596,-0.23808566872465484,0.23808566872465484,-24.286871038771494,24.286871038771494,22.531031555687324,408.6134725648779,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,7,4,3.433345977682285,0.930893712419551,0.00980306060606062,-0.2684454945556113,0.2684454945556113,-27.383845244172843,27.383845244172843,22.262586061131717,408.88191805943353,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,8,4,3.443149038288346,0.9335516465572609,0.009803060606060596,-0.2689476108482425,0.2689476108482425,-27.435065604100174,27.435065604100174,21.99363845028347,409.15086567028175,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,9,4,3.4529520988944062,0.9362095806949703,0.00980306060606062,-0.2693443687547776,0.2693443687547776,-27.475538464819728,27.475538464819728,21.724294081528694,409.42021003903653,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,10,4,3.462755159500469,0.9388675148326799,0.009803060606060596,-0.269661450876421,0.269661450876421,-27.507883681725566,27.507883681725566,21.45463263065227,409.6898714899129,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,11,4,3.4725582201065293,0.9415254489703894,0.009803060606060609,-0.2699183061060969,0.2699183061060969,-27.534085216123586,27.534085216123586,21.184714324546178,409.95978979601904,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,12,4,3.48236128071259,0.944183383108099,0.009803060606060609,-0.2701296046145792,0.2701296046145792,-27.55563955685179,27.55563955685179,20.914584719931597,410.22991940063355,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,13,4,3.4921643413186505,0.9468413172458082,0.009803060606060596,-0.24026437933620134,0.24026437933620134,-24.509119038564492,24.509119038564492,20.6743203405954,410.47018377996983,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,14,4,3.501967401924711,0.9494992513835183,0.00980306060606062,-0.2704406970124808,0.2704406970124808,-27.587373768278468,27.587373768278468,20.40387964358292,410.74062447698225,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,15,4,3.5117704625307713,0.9521571855212277,0.00980306060606062,-0.27057200367667134,0.27057200367667134,-27.60076822430268,27.60076822430268,20.133307639906242,411.01119648065895,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,16,4,3.5215735231368317,0.9548151196589374,0.009803060606060565,-0.2706864202570657,0.2706864202570657,-27.612439740474386,27.612439740474386,19.862621219649178,411.281882900916,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,17,4,3.5313765837428925,0.9574730537966468,0.00980306060606062,-0.27078725995455016,0.27078725995455016,-27.622726292963986,27.622726292963986,19.591833959694632,411.55267016087055,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,18,4,3.541179644348953,0.9601309879343565,0.00980306060606062,-0.27087705409161345,0.27087705409161345,-27.631886099341983,27.631886099341983,19.32095690560302,411.82354721496216,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,19,4,3.550982704955014,0.9627889220720659,0.009803060606060596,-0.2709577814882808,0.2709577814882808,-27.640121016977616,27.640121016977616,19.049999124114738,412.09450499645044,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,20,4,3.5607857655610737,0.9654468562097756,0.009803060606060596,-0.24091305230540702,0.24091305230540702,-24.575289492392418,24.575289492392418,18.809086071809332,412.33541804875586,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,21,4,3.570588826167135,0.968104790347485,0.00980306060606062,-0.2710909183007221,0.2710909183007221,-27.65370216451824,27.65370216451824,18.53799515350861,412.6065089670566,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,22,4,3.5803918867731954,0.970762724485195,0.00980306060606062,-0.2711534658566784,0.2711534658566784,-27.660082575541878,27.660082575541878,18.266841687651933,412.87766243291327,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,23,4,3.590194947379256,0.9734206586229044,0.009803060606060565,-0.2712118924343895,0.2712118924343895,-27.666042609867944,27.666042609867944,17.995629795217543,413.14887432534766,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,24,4,3.599998007985316,0.9760785927606138,0.00980306060606062,-0.2712671759766622,0.2712671759766622,-27.671682026422918,27.671682026422918,17.72436261924088,413.4201415013243,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,25,4,3.6098010685913775,0.9787365268983235,0.00980306060606062,-0.27132031673378715,0.27132031673378715,-27.67710285969738,27.67710285969738,17.453042302507093,413.69146181805814,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,26,4,3.619604129197438,0.9813944610360329,0.009803060606060565,-0.27137241193875933,0.27137241193875933,-27.682417037286115,27.682417037286115,17.18166989056833,413.9628342299969,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,27,4,3.6294071898034983,0.9840523951737423,0.00980306060606062,-0.2412639007663026,0.2412639007663026,-24.61107917838886,24.61107917838886,16.94040598980203,414.2040981307632,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,28,4,3.6392102504095587,0.986710329311452,0.00980306060606062,-0.2714735811261881,0.2714735811261881,-27.69273720070168,27.69273720070168,16.668932408675843,414.4755717118894,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,29,4,3.64901331101562,0.9893682634491623,0.00980306060606062,-0.27153574354086274,0.27153574354086274,-27.6990783238644,27.6990783238644,16.39739666513498,414.7471074554303,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,30,4,3.6588163716216795,0.9920261975868715,0.00980306060606062,-0.2716264791063466,0.2716264791063466,-27.708334164374836,27.708334164374836,16.125770186028635,415.01873393453667,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,31,4,3.66861943222774,0.9946841317245809,0.009803060606060565,-0.2718520794861259,0.2718520794861259,-27.731347424095105,27.731347424095105,15.85391810654251,415.2905860140228,Salt 2 Kirst
viscosity_screening_salt_test_2_kirst_coarse_mesh,left_lower_leg,32,4,3.678422492833801,0.9973420658622906,0.00980306060606062,-0.12372595766482619,0.12372595766482619,-12.621156048788901,12.621156048788901,15.730192148877684,415.4143119716876,Salt 2 Kirst
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,69,4,0.6827312144224325,0.18511102548640934,0.009894655281484588,-0.6708501995224131,2.5909355748010174,-67.79924923486158,261.85203032280623,-0.6708501995224131,2.5909355748010174,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,70,4,0.692625869703917,0.18779379397171964,0.009894655281484477,4.242093380000762,6.4214958729132094,428.72573721075895,648.9863153625504,3.571243180478348,9.012431447714228,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,71,4,0.7025205249854015,0.1904765624570299,0.009894655281484477,8.453212136718168,10.782349914439258,854.3210345626056,1089.7145587897228,12.024455317196516,19.794781362153486,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,72,4,0.7124151802668861,0.19315933094234022,0.009894655281484588,11.25696663614256,11.25696663614256,1137.6815377496982,1137.6815377496982,23.281421953339077,31.051747998296044,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,73,4,0.7223098355483706,0.1958420994276505,0.009894655281484588,11.259960300929716,11.259960300929716,1137.9840914720858,1137.9840914720858,34.54138225426879,42.31170829922576,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,74,4,0.7322044908298552,0.19852486791296078,0.009894655281484477,11.262472406243134,11.262472406243134,1138.2379765486326,1138.2379765486326,45.80385466051193,53.57418070546889,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,75,4,0.7420991461113396,0.20120763639827105,0.009894655281484477,11.284854801975369,11.284854801975369,1140.5000458269956,1140.5000458269956,57.088709462487294,64.85903550744426,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,76,4,0.7519938013928242,0.20389040488358134,0.009894655281484588,11.248618433934876,11.248618433934876,1136.837829508209,1136.837829508209,68.33732789642217,76.10765394137914,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,77,4,0.7618884566743087,0.2065731733688916,0.009894655281484588,11.329034568275539,11.329034568275539,1144.9650590127217,1144.9650590127217,79.6663624646977,87.43668850965469,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,78,4,0.7717831119557933,0.2092559418542019,0.009894655281484477,11.254272005621768,11.254272005621768,1137.4092058246329,1137.4092058246329,90.92063447031947,98.69096051527644,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,79,4,0.7816777672372778,0.21193871033951217,0.009894655281484477,11.256906746580693,11.256906746580693,1137.675485031333,1137.675485031333,102.17754121690017,109.94786726185714,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,80,4,0.7915724225187624,0.21462147882482246,0.009894655281484588,11.317918612223735,11.317918612223735,1143.841628662136,1143.841628662136,113.4954598291239,121.26578587408086,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,81,4,0.8014670778002468,0.21730424731013273,0.009894655281484477,11.281892179364158,11.281892179364158,1140.2006293716538,1140.2006293716538,124.77735200848808,132.54767805344505,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,82,4,0.8113617330817313,0.219987015795443,0.009894655281484588,11.304437136018452,11.304437136018452,1142.4791278147834,1142.4791278147834,136.0817891445065,143.85211518946346,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,83,4,0.8212563883632159,0.2226697842807533,0.009894655281484477,11.288201386446342,11.288201386446342,1140.8382672582397,1140.8382672582397,147.36999053095286,155.14031657590982,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,84,4,0.8311510436447004,0.22535255276606356,0.009894655281484477,11.291486121886932,11.291486121886932,1141.170237938081,1141.170237938081,158.66147665283978,166.43180269779677,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,85,4,0.841045698926185,0.22803532125137385,0.009894655281484588,11.294626663244657,11.294626663244657,1141.4876356915404,1141.4876356915404,169.95610331608444,177.7264293610414,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,86,4,0.8509403542076694,0.23071808973668412,0.009894655281484588,11.318145240237325,11.318145240237325,1143.8645327459208,1143.8645327459208,181.2742485563218,189.04457460127873,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,87,4,0.860835009489154,0.2334008582219944,0.009894655281484477,11.341851492609782,11.341851492609782,1146.2603971492968,1146.2603971492968,192.61610004893154,200.38642609388853,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,88,4,0.8707296647706385,0.23608362670730468,0.009894655281484477,11.307244200271022,11.307244200271022,1142.7628228170693,1142.7628228170693,203.92334424920256,211.69367029415955,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,89,4,0.8806243200521231,0.23876639519261497,0.009894655281484588,11.292553922914635,11.292553922914635,1141.2781548889195,1141.2781548889195,215.2158981721172,222.98622421707415,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,90,4,0.8905189753336076,0.24144916367792524,0.009894655281484588,11.29690458644587,11.29690458644587,1141.71785323186,1141.71785323186,226.51280275856305,234.28312880352004,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,91,4,0.9004136306150922,0.24413193216323553,0.004947327640742238,11.399577317753465,11.399577317753465,2304.1888764098935,2304.1888764098935,237.91238007631654,245.6827061212735,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,0,4,0.9004136306150922,0.24413193216323553,0.004969565217391305,-1.1961803835827576,1.1961803835827576,-240.70121454421192,240.70121454421192,236.7161996927338,246.87888650485627,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,1,4,0.9103527610498748,0.2468267593343972,0.00993913043478261,-1.460901727249508,1.460901727249508,-146.98486319658213,146.98486319658213,235.2552979654843,248.33978823210578,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,2,4,0.9202918914846574,0.24952158650555895,0.00993913043478261,-1.5786430143025187,1.5786430143025187,-158.8310994267626,158.8310994267626,233.67665495118175,249.9184312464083,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,3,4,0.93023102191944,0.2522164136767206,0.009939130434782607,-1.5782680835666483,1.5782680835666483,-158.79337673680192,158.79337673680192,232.09838686761512,251.49669932997494,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,4,4,0.9401701523542226,0.2549112408478823,0.009939130434782617,-1.581887799859556,1.581887799859556,-159.15756516522202,159.15756516522202,230.51649906775555,253.0785871298345,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,5,4,0.9501092827890052,0.257606068019044,0.009939130434782603,-1.5802606836753947,1.5802606836753947,-158.99385706270382,158.99385706270382,228.93623838408016,254.6588478135099,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,6,4,0.9600484132237879,0.2603008951902057,0.009939130434782603,-1.5839277132157215,1.5839277132157215,-159.36280579160808,159.36280579160808,227.35231067086443,256.2427755267256,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,7,4,0.9699875436585704,0.26299572236136737,0.009939130434782617,-1.5837232123977005,1.5837232123977005,-159.3422304687099,159.3422304687099,225.76858745846673,257.8264987391233,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,8,4,0.979926674093353,0.2656905495325291,0.009939130434782617,-1.58238000124632,1.58238000124632,-159.20708673956838,159.20708673956838,224.1862074572204,259.40887874036963,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,9,4,0.9898658045281357,0.2683853767036908,0.009939130434782617,-1.5876671718063702,1.5876671718063702,-159.739041782793,159.739041782793,222.59854028541406,260.996545912176,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,10,4,0.9998049349629182,0.27108020387485243,0.00993913043478259,-1.5842217908521294,1.5842217908521294,-159.3923936552889,159.3923936552889,221.0143184945619,262.58076770302813,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,11,4,1.0097440653977008,0.27377503104601414,0.009939130434782617,-1.586684404958439,1.586684404958439,-159.64016322853925,159.64016322853925,219.4276340896035,264.16745210798655,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,12,4,1.0196831958324835,0.27646985821717585,0.009939130434782617,-1.5959036321178068,1.5959036321178068,-160.56773201535228,160.56773201535228,217.8317304574857,265.7633557401044,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,13,4,1.0296223262672661,0.27916468538833755,0.009939130434782617,-1.6012938542398318,1.6012938542398318,-161.11005532596724,161.11005532596724,216.23043660324583,267.3646495943442,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,14,4,1.0395614567020486,0.2818595125594992,0.00993913043478259,-1.6202630217222556,1.6202630217222556,-163.01858923714764,163.01858923714764,214.6101735815236,268.9849126160665,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,15,4,1.0495005871368313,0.2845543397306609,0.009939130434782617,-0.7066132323816289,0.7066132323816289,-71.09406974968265,71.09406974968265,213.90356034914197,269.6915258484481,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,32,4,1.2184658045281358,0.33036640164040976,0.009939130434782673,-0.05962589870173507,0.05962589870173507,-5.999106168590979,5.999106168590979,213.8439344504402,269.75115174714983,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,33,4,1.2284049349629182,0.3330612288115714,0.009939130434782562,-0.5705957451244998,0.5705957451244998,-57.40902072556237,57.40902072556237,213.27333870531572,270.3217474922743,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,34,4,1.238344065397701,0.3357560559827331,0.009939130434782673,-0.4237262678303716,0.4237262678303716,-42.63212668459529,42.63212668459529,212.84961243748535,270.7454737601047,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,35,4,1.2482831958324836,0.3384508831538948,0.009939130434782562,-0.1305602846163783,0.1305602846163783,-13.13598664119298,13.13598664119298,212.71905215286898,270.8760340447211,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,1,4,1.8247480061293375,0.49474956986496327,0.00993437551424483,-0.08784686517747828,0.08784686517747828,-8.842716389320627,8.842716389320627,212.6312052876915,270.9638809098986,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,2,4,1.834682381643582,0.49744310781981504,0.009934375514244831,-0.3046352492637485,0.3046352492637485,-30.664760842484178,30.664760842484178,212.32657003842775,271.2685161591623,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,3,4,1.844616757157827,0.5001366457746669,0.009934375514244828,-0.30601073127019063,0.30601073127019063,-30.803217658865837,30.803217658865837,212.02055930715755,271.5745268904325,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,4,4,1.8545511326720714,0.5028301837295187,0.009934375514244835,-0.3058339720500191,0.3058339720500191,-30.78542497326438,30.78542497326438,211.71472533510752,271.8803608624825,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,5,4,1.8644855081863163,0.5055237216843707,0.009934375514244836,-0.3041616210516907,0.3041616210516907,-30.61708515201135,30.61708515201135,211.41056371405583,272.18452248353424,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,6,4,1.8744198837005612,0.5082172596392224,0.00993437551424482,-0.30668421842878235,0.30668421842878235,-30.87101126679078,30.87101126679078,211.10387949562707,272.491206701963,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,7,4,1.8843542592148057,0.5109107975940743,0.009934375514244836,-0.3049534127302877,0.3049534127302877,-30.696787361522322,30.696787361522322,210.7989260828968,272.7961601146933,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,8,4,1.8942886347290506,0.5136043355489263,0.009934375514244836,-0.30319575920911757,0.30319575920911757,-30.5198609388549,30.5198609388549,210.49573032368767,273.09935587390237,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,9,4,1.9042230102432955,0.5162978735037781,0.009934375514244836,-0.30288852155423684,0.30288852155423684,-30.488934218353933,30.488934218353933,210.1928418021334,273.4022443954566,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,10,4,1.9141573857575405,0.5189914114586299,0.009934375514244823,-0.3026607408776364,0.3026607408776364,-30.46600568336213,30.46600568336213,209.89018106125576,273.7049051363342,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,11,4,1.9240917612717856,0.5216849494134818,0.009934375514244836,-0.30255411260131526,0.30255411260131526,-30.455272419236106,30.455272419236106,209.58762694865445,274.00745924893556,Salt 3 Jin
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,12,4,1.93402613678603,0.5243784873683337,0.009934375514244836,-0.2922745170806517,0.2922745170806517,-29.42052237320415,29.42052237320415,209.29535243157378,274.29973376601623,Salt 3 Jin
